"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","response","spatialunit","size"
"19",0.280124614749903,0.276465781788022,0.764237155932701,76.5611925081945,7.53312457861218e-55,5,-908.340710940996,1828.68142188199,1856.72879023288,459.653984809877,787,"pcb","huc","12"
"20",0.28540129661855,0.281805831444303,0.764296997145994,79.3781284999868,1.11773397683932e-56,5,-917.603920849949,1847.2078416999,1875.31551206591,464.399170377874,795,"pcb","huc","14"
"21",0.200580729140218,0.193119482612194,0.228393182550774,26.8830051904641,5.32470621219177e-33,8,47.7943306967987,-77.5886613935974,-35.912510922816,39.1225843767533,750,"ddt","huc","08"
"22",0.198033156360082,0.191887816562075,0.226382813940769,32.2249318783488,9.2774135564523e-35,7,56.1211554041989,-96.2423108083979,-58.8660472447093,40.128106724581,783,"ddt","huc","10"
"23",0.221824031554207,0.214884882790996,0.223786538150332,31.9670379067597,3.89596709838828e-39,8,65.9727269235278,-113.945453847056,-71.863044852342,39.3131255059884,785,"ddt","huc","12"
"24",0.222696520053744,0.215835076977295,0.2226948727521,32.4562220472441,9.48040100814568e-40,8,70.5144791470415,-123.028958294083,-80.8562097704678,39.3272540356085,793,"ddt","huc","14"
"25",0.236132593528302,0.230753245595402,0.112160916799742,43.896136943318,4.07388424930566e-32,5,443.080442459818,-874.160884919635,-848.055570619347,7.14548047417977,568,"pbde","huc","08"
"26",0.236641929420737,0.23126616836032,0.112123516914428,44.0201725413676,3.37801965896963e-32,5,443.27154029152,-874.543080583041,-848.437766282752,7.14071596970771,568,"pbde","huc","10"
"27",0.230273788249051,0.226215477818027,0.112491247614275,56.7412947242011,4.23039782938665e-32,4,440.891393341925,-871.78278668385,-850.028358100276,7.20028576940538,569,"pbde","huc","12"
"28",0.230273788249051,0.226215477818027,0.112491247614275,56.7412947242011,4.23039782938665e-32,4,440.891393341925,-871.78278668385,-850.028358100276,7.20028576940538,569,"pbde","huc","14"
"29",0.17989590783283,0.173343811224304,0.00406902749409306,27.4562355504249,1.07154864492845e-29,7,3100.25910275972,-6184.51820551944,-6147.4727384343,0.0124342955455116,751,"ermqddt","huc","08"
"30",0.206521784948166,0.20044149211252,0.00394856074649742,33.9657629213867,1.5636637099379e-36,7,3254.7334235187,-6493.46684703741,-6456.09058347372,0.012207856331555,783,"ermqddt","huc","10"
"31",0.205148043421298,0.198060191579195,0.00395611304676095,28.9436133812338,1.3215622963765e-35,8,3266.06923510171,-6514.13847020341,-6472.0560612087,0.0122859018944205,785,"ermqddt","huc","12"
"32",0.214955007198144,0.208025227942642,0.00391574412469424,31.0190266201453,4.4194294833624e-38,8,3307.1930117853,-6596.3860235706,-6554.21327504699,0.0121591102757114,793,"ermqddt","huc","14"
"33",0.76182560134586,0.760340723548764,0.0142743584584636,513.056093124943,5.51218229746046e-247,6,2289.93555581457,-4565.87111162913,-4533.00917721948,0.163413362139371,802,"ermqmet","huc","08"
"34",0.763302823095501,0.761804739697371,0.0142108818273548,509.519579516357,2.53593828179626e-244,6,2259.5191276998,-4505.0382553996,-4472.28106109869,0.159539838225724,790,"ermqmet","huc","10"
"35",0.757816917859641,0.755574481913897,0.0140918549337821,337.943618544782,8.8439338682028e-196,7,1865.82779223772,-3715.65558447543,-3679.77850259035,0.128680083307644,648,"ermqmet","huc","12"
"36",0.74264933991353,0.740134512616268,0.0143515833909823,295.308286466473,2.82674742830113e-177,7,1757.81784289032,-3499.63568578064,-3464.18503712517,0.126464318738588,614,"ermqmet","huc","14"
"37",0.343957245836944,0.338736746466947,0.00392024845841048,65.8858897318649,8.23968425984191e-66,7,3140.86175927051,-6265.72351854102,-6228.64645167813,0.011587734373655,754,"ermqpah","huc","08"
"38",0.458007500493512,0.447697860557247,0.0042626265757764,44.4251693875792,2.3154682001282e-45,8,1522.68130094442,-3027.36260188884,-2991.99629959833,0.0066865545994216,368,"ermqpah","huc","10"
"39",0.320356271421564,0.315246168199169,0.00392015877419508,62.6907632741449,1.00067193463187e-63,7,3322.27640047261,-6628.55280094523,-6591.02606272588,0.0122633805622891,798,"ermqpah","huc","12"
"40",0.361365681607281,0.356563919814854,0.00380004838630306,75.2568947041983,2.08715387258288e-74,7,3347.3266776277,-6678.65335525541,-6641.12661703606,0.0115234134551191,798,"ermqpah","huc","14"
"41",0.28974371545465,0.284054078996342,0.0035198000181073,50.924820518472,1.36142088223153e-52,7,3201.70820796558,-6387.41641593116,-6350.39208492172,0.00927935513343365,749,"ermqpcb","huc","08"
"42",0.284169643868226,0.280512783811359,0.00349948618706448,77.7086460649697,1.61567630144763e-55,5,3340.63403148631,-6669.26806297262,-6641.25107443348,0.00958893399801536,783,"ermqpcb","huc","10"
"43",0.278223053361604,0.273677858483528,0.00351253466944996,61.212568619149,5.41277296827715e-54,6,3388.99437925653,-6763.98875851307,-6731.19647641939,0.00979629244444582,794,"ermqpcb","huc","12"
"44",0.28429405814558,0.279787093776219,0.00349773117245333,63.0788341878837,1.95437627575127e-55,6,3392.37308570439,-6770.74617140877,-6737.9538893151,0.0097138939436729,794,"ermqpcb","huc","14"
"45",0.582774846538539,0.580019066132584,0.00742584251665109,211.473615705877,5.07361657975069e-141,6,2661.18986346559,-5308.37972693117,-5275.91892071218,0.041743354771152,757,"ermqall","huc","08"
"46",0.612836196311152,0.610382686782072,0.00708878460144741,249.779423738742,7.56884848546518e-160,6,2809.60213923011,-5605.20427846022,-5572.45588365764,0.0396479341621914,789,"ermqall","huc","10"
"47",0.586956701066892,0.584378403320742,0.00732590104807857,227.652799969875,4.39114584635836e-151,6,2825.41348289436,-5636.82696578871,-5603.97370011082,0.0429887297591572,801,"ermqall","huc","12"
"48",0.598826461261006,0.596322256899339,0.00721987032977785,239.128431540015,3.83630660864253e-156,6,2837.17886859399,-5660.35773718798,-5627.50447151009,0.0417533485906241,801,"ermqall","huc","14"
"49",0.114770578389644,0.10995300330605,0.0697505623946447,23.8233086974596,1.50759789789012e-18,5,922.988018140689,-1833.97603628138,-1806.33613516419,3.57587860146137,735,"trawlabund","huc","08"
"50",0.120836717743732,0.114847867047164,0.0695584993860331,20.1769461063652,6.84245892953622e-19,6,925.53221411216,-1837.06442822432,-1804.81787692093,3.55137447023819,734,"trawlabund","huc","10"
